Run,Subj1,Subj2,Subj3,Subj4,Subj5,Subj6,Subj7,Subj8,Subj9,Mean_Run,Mean_Run_PM
1,47.916666666666664,31.944444444444443,48.263888888888886,30.555555555555557,28.819444444444443,32.638888888888886,45.138888888888886,47.56944444444444,47.22222222222222,40.00771604938271,40.01
2,46.52777777777778,31.25,59.72222222222222,34.375,28.819444444444443,34.02777777777778,42.708333333333336,50.69444444444444,45.138888888888886,41.473765432098766,41.47
3,45.486111111111114,29.166666666666668,58.333333333333336,34.375,35.416666666666664,31.59722222222222,42.708333333333336,45.138888888888886,43.05555555555556,40.586419753086425,40.59
Mean_Subjects,46.64351851851851,30.787037037037038,55.43981481481482,33.101851851851855,31.018518518518515,32.754629629629626,43.518518518518526,47.800925925925924,45.13888888888889,40.68930041152263,40.69 +/- 0.60
Std_Subjects,0.9956394985003018,1.1803285911094399,5.105728009285367,1.800503378021301,3.1099603802186113,0.9956394985003048,1.145774876922644,2.2739447574523735,1.7010345435994283,0.6029170869203241,
