Run,Subj1,Subj2,Subj3,Subj4,Subj5,Subj6,Subj7,Subj8,Subj9,Mean_Run,Mean_Run_PM
1,65.97222222222223,36.458333333333336,70.13888888888889,42.361111111111114,33.333333333333336,43.40277777777778,57.986111111111114,62.15277777777778,60.06944444444444,52.43055555555556,52.43
2,58.68055555555556,33.333333333333336,63.19444444444444,44.44444444444444,38.541666666666664,46.875,59.375,59.375,58.333333333333336,51.35030864197531,51.35
3,59.72222222222222,30.555555555555557,68.40277777777777,44.791666666666664,30.208333333333332,46.52777777777778,56.94444444444444,63.19444444444444,58.68055555555556,51.00308641975308,51.00
Mean_Subjects,61.458333333333336,33.449074074074076,67.24537037037037,43.86574074074074,34.02777777777778,45.60185185185185,58.10185185185185,61.574074074074076,59.02777777777777,51.59465020576132,51.59 +/- 0.61
Std_Subjects,3.220006422047122,2.411188270370331,2.9508214777736015,1.073335474015704,3.4373246307679386,1.5614279587074118,0.9956394985003045,1.6120819765259393,0.7500857289823895,0.6078344803547588,
